rewards,avg_rewards
-1.0,-45.0
-48.0,-44.8
-3.0,-40.1
-3.0,-35.4
-5.0,-30.9
-49.0,-30.8
-50.0,-30.9
-50.0,-30.9
-49.0,-30.8
-48.0,-30.6
-50.0,-35.5
-48.0,-35.5
-50.0,-40.2
-48.0,-44.7
-37.0,-47.9
-2.0,-43.2
-50.0,-43.2
-44.0,-42.6
-48.0,-42.5
-23.0,-40.0
-7.0,-35.7
-48.0,-35.7
-20.0,-32.7
-41.0,-32.0
-6.0,-28.9
-29.0,-31.6
-2.0,-26.8
-42.0,-26.6
-47.0,-26.5
-2.0,-24.4
-40.0,-27.7
-1.0,-23.0
-24.0,-23.4
-12.0,-20.5
-3.0,-20.2
-2.0,-17.5
-1.0,-17.4
-3.0,-13.5
-2.0,-9.0
-3.0,-9.1
-3.0,-5.4
-2.0,-5.5
-31.0,-6.2
0.0,-5.0
-1.0,-4.8
-1.0,-4.7
-47.0,-9.3
-8.0,-9.8
-49.0,-14.5
-1.0,-14.3
0.0,-14.0
-1.0,-13.9
-2.0,-11.0
-2.0,-11.2
-2.0,-11.3
-2.0,-11.4
-1.0,-6.8
-2.0,-6.2
-4.0,-1.7
-2.0,-1.8
-3.0,-2.1
0.0,-2.0
-2.0,-2.0
-2.0,-2.0
-3.0,-2.1
-3.0,-2.2
-3.0,-2.4
-4.0,-2.6
-3.0,-2.5
0.0,-2.3
0.0,-2.0
-1.0,-2.1
-39.0,-5.8
-3.0,-5.9
-1.0,-5.7
-10.0,-6.4
-2.0,-6.3
-2.0,-6.1
-3.0,-6.1
-8.0,-6.9
-2.0,-7.1
-2.0,-7.2
-2.0,-3.5
-1.0,-3.3
-30.0,-6.2
-2.0,-5.4
-6.0,-5.8
-23.0,-7.9
-3.0,-7.9
-2.0,-7.3
-50.0,-12.1
-2.0,-12.1
-2.0,-12.1
-3.0,-12.3
-2.0,-9.5
-2.0,-9.5
-2.0,-9.1
-3.0,-7.1
-1.0,-6.9
-3.0,-7.0
-2.0,-2.2
-4.0,-2.4
-3.0,-2.5
-24.0,-4.6
-2.0,-4.6
-3.0,-4.7
-48.0,-9.3
-50.0,-14.0
-50.0,-18.9
-50.0,-23.6
-50.0,-28.4
0.0,-28.0
-16.0,-29.3
-50.0,-31.9
-50.0,-36.7
-50.0,-41.4
-49.0,-41.5
-50.0,-41.5
-49.0,-41.4
-49.0,-41.3
-3.0,-36.6
-1.0,-36.7
-50.0,-40.1
-50.0,-40.1
-50.0,-40.1
-50.0,-40.1
-50.0,-40.2
-50.0,-40.2
-50.0,-40.3
-49.0,-40.3
-48.0,-44.8
-31.0,-47.8
-46.0,-47.4
-3.0,-42.7
-43.0,-42.0
-4.0,-37.4
-3.0,-32.7
-47.0,-32.4
-1.0,-27.5
-2.0,-22.8
-1.0,-18.1
-3.0,-15.3
-35.0,-14.2
-34.0,-17.3
-22.0,-15.2
-4.0,-15.2
-3.0,-15.2
-2.0,-10.7
-50.0,-15.6
-2.0,-15.6
-2.0,-15.7
-2.0,-15.6
-29.0,-15.0
-1.0,-11.7
-19.0,-11.4
-2.0,-11.2
-27.0,-13.6
-50.0,-18.4
-2.0,-13.6
-47.0,-18.1
-5.0,-18.4
-47.0,-22.9
-47.0,-24.7
-2.0,-24.8
-50.0,-27.9
-23.0,-30.0
-18.0,-29.1
-23.0,-26.4
-14.0,-27.6
-2.0,-23.1
-17.0,-24.3
-6.0,-20.2
-30.0,-18.5
-43.0,-22.6
-48.0,-22.4
-1.0,-20.2
-7.0,-19.1
-21.0,-18.9
-1.0,-17.6
-3.0,-17.7
-1.0,-16.1
-3.0,-15.8
-3.0,-13.1
-3.0,-9.1
-15.0,-5.8
-3.0,-6.0
-2.0,-5.5
-12.0,-4.6
-2.0,-4.7
-1.0,-4.5
-5.0,-4.9
0.0,-4.6
-3.0,-4.6
-48.0,-9.1
-1.0,-7.7
-1.0,-7.5
-2.0,-7.5
-2.0,-6.5
-3.0,-6.6
-1.0,-6.6
-50.0,-11.1
-2.0,-11.3
0.0,-11.0
-2.0,-6.4
-2.0,-6.5
-46.0,-11.0
-3.0,-11.1
-2.0,-11.1
-1.0,-10.9
-4.0,-11.2
-3.0,-6.5
-2.0,-6.5
-2.0,-6.7
-3.0,-6.8
-1.0,-6.7
0.0,-2.1
-50.0,-6.8
-3.0,-6.9
-3.0,-7.1
-36.0,-10.3
-50.0,-15.0
-2.0,-15.0
-3.0,-15.1
-2.0,-15.0
-2.0,-15.1
-2.0,-15.3
-1.0,-10.4
-2.0,-10.3
-1.0,-10.1
-20.0,-8.5
-1.0,-3.6
-47.0,-8.1
-3.0,-8.1
-22.0,-10.1
-2.0,-10.1
-3.0,-10.2
0.0,-10.1
-2.0,-10.1
-1.0,-10.1
-2.0,-8.3
-50.0,-13.2
-3.0,-8.8
-3.0,-8.8
-2.0,-6.8
-2.0,-6.8
-47.0,-11.2
-1.0,-11.3
-7.0,-11.8
-46.0,-16.3
-1.0,-16.2
-1.0,-11.3
-2.0,-11.2
-2.0,-11.1
-3.0,-11.2
-2.0,-11.2
-2.0,-6.7
-48.0,-11.4
-1.0,-10.8
-36.0,-9.8
-47.0,-14.4
-48.0,-19.1
-2.0,-19.1
-11.0,-20.0
-45.0,-24.2
-2.0,-24.2
-2.0,-24.2
-40.0,-23.4
-2.0,-23.5
-1.0,-20.0
-1.0,-15.4
-2.0,-10.8
-3.0,-10.9
-1.0,-9.9
-1.0,-5.5
-1.0,-5.4
0.0,-5.2
-24.0,-3.6
-1.0,-3.5
-2.0,-3.6
-2.0,-3.7
-1.0,-3.6
-3.0,-3.6
-2.0,-3.7
-3.0,-3.9
-1.0,-3.9
0.0,-3.9
0.0,-1.5
-1.0,-1.5
-45.0,-5.8
-1.0,-5.7
-2.0,-5.8
-1.0,-5.6
-2.0,-5.6
-2.0,-5.5
-1.0,-5.5
-46.0,-10.1
-2.0,-10.3
-50.0,-15.2
-2.0,-10.9
-3.0,-11.1
0.0,-10.9
-3.0,-11.1
-24.0,-13.3
-1.0,-13.2
-1.0,-13.2
-2.0,-8.8
-50.0,-13.6
-47.0,-13.3
-4.0,-13.5
-2.0,-13.4
-50.0,-18.4
-2.0,-18.3
-2.0,-16.1
-50.0,-21.0
-50.0,-25.9
-2.0,-25.9
0.0,-20.9
-48.0,-21.0
-11.0,-21.7
-2.0,-21.7
-2.0,-16.9
-2.0,-16.9
-50.0,-21.7
-3.0,-17.0
-50.0,-17.0
-6.0,-17.4
0.0,-17.4
-3.0,-12.9
-1.0,-11.9
-3.0,-12.0
-31.0,-14.9
-49.0,-19.6
-3.0,-14.9
-1.0,-14.7
-5.0,-10.2
-1.0,-9.7
-39.0,-13.6
-46.0,-17.9
-1.0,-17.9
-3.0,-17.9
-2.0,-15.0
-3.0,-10.4
-3.0,-10.4
-23.0,-12.6
-14.0,-13.5
-25.0,-15.9
-2.0,-12.2
-46.0,-12.2
-44.0,-16.5
-1.0,-16.3
-50.0,-21.1
-44.0,-25.2
0.0,-24.9
-46.0,-27.2
-1.0,-25.9
-1.0,-23.5
-2.0,-23.5
-17.0,-20.6
-9.0,-17.1
0.0,-17.0
0.0,-12.0
-3.0,-7.9
-1.0,-8.0
-2.0,-3.6
-2.0,-3.7
-2.0,-3.8
-3.0,-3.9
0.0,-2.2
-20.0,-3.3
0.0,-3.3
-4.0,-3.7
-23.0,-5.7
-50.0,-10.6
-1.0,-10.5
-47.0,-15.0
-46.0,-19.4
-48.0,-23.9
-11.0,-25.0
-1.0,-23.1
-37.0,-26.8
-1.0,-26.5
-1.0,-24.3
-46.0,-23.9
-20.0,-25.8
-1.0,-21.2
-3.0,-16.9
-2.0,-12.3
-1.0,-11.3
-3.0,-11.5
-2.0,-8.0
-2.0,-8.1
0.0,-8.0
-2.0,-3.6
-29.0,-4.5
0.0,-4.4
-1.0,-4.2
-23.0,-6.3
-2.0,-6.4
-3.0,-6.4
-2.0,-6.4
-1.0,-6.3
-1.0,-6.4
-50.0,-11.2
-2.0,-8.5
-2.0,-8.7
0.0,-8.6
-2.0,-6.5
-1.0,-6.4
-3.0,-6.4
0.0,-6.2
-49.0,-11.0
-2.0,-11.1
-1.0,-6.2
-5.0,-6.5
0.0,-6.3
-3.0,-6.6
-2.0,-6.6
-2.0,-6.7
-2.0,-6.6
0.0,-6.6
-1.0,-1.8
-6.0,-2.2
-2.0,-2.3
-1.0,-1.9
-2.0,-2.1
-1.0,-1.9
-3.0,-2.0
-2.0,-2.0
-2.0,-2.0
-3.0,-2.3
-1.0,-2.3
-2.0,-1.9
-1.0,-1.8
-2.0,-1.9
-2.0,-1.9
-2.0,-2.0
-2.0,-1.9
-2.0,-1.9
-2.0,-1.9
0.0,-1.6
-4.0,-1.9
-2.0,-1.9
-1.0,-1.9
-2.0,-1.9
-2.0,-1.9
-1.0,-1.8
-3.0,-1.9
0.0,-1.7
-1.0,-1.6
-1.0,-1.7
-3.0,-1.6
-6.0,-2.0
-1.0,-2.0
-3.0,-2.1
-3.0,-2.2
-1.0,-2.2
-1.0,-2.0
-3.0,-2.3
0.0,-2.2
-1.0,-2.2
-2.0,-2.1
-12.0,-2.7
